r,f_simulation_mean,f_theory,valid_trajectories_count
1.7157553153153153,0.2319916413324149,0.20812479993810518,300
1.7413636036036038,0.23629341148346517,0.2114392120990655,300
1.766971891891892,0.24063849073035076,0.2147632621259678,300
1.7925801801801802,0.24502779809419778,0.2180971214442448,300
1.8181884684684686,0.2494629887237874,0.2214409628898122,300
1.8437967567567568,0.2539448969419278,0.22479496073801275,300
1.869405045045045,0.25847506737942155,0.2281592907329677,300
1.8950133333333334,0.26305448271090415,0.23153413011734414,300
1.9206216216216216,0.2676845638346927,0.2349196576625461,300
1.9462299099099098,0.2723666627338498,0.2383160536993408,300
1.9718381981981983,0.2771024109468357,0.2417235001489247,300
1.9974464864864865,0.2818930422273676,0.24514218055444348,300
2.0230547747747747,0.28673986475794566,0.24857228011297036,300
2.048663063063063,0.29164474378199,0.25201398570795563,300
2.0742713513513515,0.2966089860642824,0.2554674859421541,300
2.0998796396396395,0.301634451837061,0.25893297117104136,300
2.125487927927928,0.3067226923246343,0.26241063353672806,300
2.1510962162162164,0.31187540164439687,0.2659006670023799,300
2.1767045045045044,0.31709430204263905,0.2694032673871565,300
2.202312792792793,0.3223815855347407,0.27291863240167463,300
2.2279210810810812,0.32773883822245736,0.2764469616840087,300
2.253529369369369,0.3331680049489171,0.27998845683623586,300
2.2791376576576576,0.3386714480913997,0.28354332146153716,300
2.304745945945946,0.34425085398697186,0.2871117612018632,300
2.3303542342342345,0.3499085658247323,0.2906939837761739,300
2.3559625225225225,0.3556470415739688,0.29429019901926323,300
2.381570810810811,0.3614682824850172,0.2979006189211779,300
2.4071790990990993,0.3673751051841998,0.30152545766723843,300
2.4327873873873873,0.37336950858157575,0.30516493167867337,300
2.4583956756756757,0.37945471788259844,0.30881925965387713,300
2.484003963963964,0.3856328070946173,0.3124886626102969,300
2.509612252252252,0.39190687453574713,0.3161733639269621,300
2.5352205405405406,0.39827992865218687,0.31987358938766325,300
2.560828828828829,0.4047551182594459,0.32358956722478716,300
2.586437117117117,0.4113349717430932,0.32732152816382254,300
2.6120454054054054,0.4180235049909649,0.3310697054685372,300
